channel_id,channel_title,custom_url,description,country,published_at,subscriber_count,video_count,view_count,keywords,channel_url
UCwuZjWoiT30kDTz0G41Y8gQ,WMUR-TV,@wmur,"WMUR.com is your top source for New Hampshire breaking news, weather and daily local news coverage. Look to News 9 for political coverage of the first-in-the-nation primary, viral videos, slideshows and more.",US,2007-05-03T19:03:44Z,169000,100045,178502532,"Manchester ""New Hampshire"" WMUR",https://www.youtube.com/channel/UCwuZjWoiT30kDTz0G41Y8gQ
UCJEDFSxHHOW1PpBccdSxOTA,The Indian Express,@indianexpress,"Welcome to the official YouTube channel of Indian Express! Stay updated with the latest news, in-depth analysis, and expert opinions on politics, business, entertainment, sports, technology, and more. We deliver breaking stories, special reports, interviews, and explainers to help you stay informed about India and the world.

For trustworthy journalism and engaging content that gives you the full picture, hit subscribe and join us for daily updates and insightful discussions.

#IndianExpress #Br",IN,2011-09-30T08:27:27Z,4230000,55879,1560126098,"""live news"" ""indian express"" ""pm modi"" ""news live"" ""rahul gandhi"" ""latest news"" ""donald trump"" zelensky ""russia ukraine war"" putin ""xi jinping"" ""israel iran war"" ""news today"" ""news today live"" ""live news india"" ""US tariffs"" ""russia ulraine"" ""US news"" ""trump news"" ""iran israel conflict"" ""world news"" ""world news live"" ""israel iran"" ""BBC News"" ""CNN news"" ""gaza war"" ""israel gaza war"" ""trump tariffs"" ""bihar elections"" ""bengal election"" gst ""gst rate cut"" ""gst reforms"" ""gst update"" ""gst news""",https://www.youtube.com/channel/UCJEDFSxHHOW1PpBccdSxOTA
UCgv4dPk_qZNAbUW9WkuLPSA,Atrioc,@atrioc,,US,2006-05-29T22:15:02Z,877000,930,365164890,Gaming Marketing Business News,https://www.youtube.com/channel/UCgv4dPk_qZNAbUW9WkuLPSA
UCtig_Zsm0JfiO3w6SuX124Q,SUNY Brockport,@brockport,"Welcome to SUNY Brockport, one of the best values in Higher Education. Since our founding in 1835, we've committed to helping our Golden Eagles discover that excellence is within their reach. With 100+ undergraduate majors, 60+ graduate programs, and over 100 clubs and organizations, any student can find their place here.
",US,2009-09-15T13:40:44Z,3240,870,1333972,"""the college at brockport"" brockport education ""suny brockport"" ""brockport college"" suny",https://www.youtube.com/channel/UCtig_Zsm0JfiO3w6SuX124Q
UCRFzfDmxPoedpWbO1zqE1yw,Universe Lair,@universelair,"Helping you learn something new everyday, whether you're passionate about discovering new facts or just adding a sprinkle of wisdom to your day, we've got you covered. 😊

If you have any questions or concerns regarding copyright issues, please contact us at officialuniverselair@gmail.com before taking any action. We are dedicated to addressing matters promptly and ensuring a fair resolution. It is important to note that any potential copyright infringement is unintended and not done with the int",US,2023-05-20T21:46:10.599333Z,1170000,1364,2600611205,"""Space Lair"" SpaceLair UniverseLair ""Universe Lair""",https://www.youtube.com/channel/UCRFzfDmxPoedpWbO1zqE1yw
UCaY31Acbdk1WUQfn304VCZg,日本外国特派員協会 オフィシャルサイトFCCJchannel,@fccjchannel,The Foreign Correspondents' Club of Japan - FCCJ (公益社団法人 日本外国特派員協会 映像 オフィシャルサイト),JP,2012-03-27T06:46:41Z,46000,1390,8596103,,https://www.youtube.com/channel/UCaY31Acbdk1WUQfn304VCZg
UCZ4AMrDcNrfy3X6nsU8-rPg,Economics Explained,@economicsexplained,"
",US,2012-09-09T09:28:37Z,2800000,408,347169694,"economics explained ""economics explained"" economy ""modern monetary theory"" ""k shaped recovery"" ""wealth inequality"" ""negative interest rates explained"" ""us economy 2020"" ""adam smith"" hyperinflation",https://www.youtube.com/channel/UCZ4AMrDcNrfy3X6nsU8-rPg
UCPohbSYq4IXhv0yxiy-sT4g,Yadnya Investment Academy,@investyadnya,"We are Yadnya! Our Mission is to educate and simplify concepts of personal finance for every Indian.
The word Yadnya means a holy fire where oblations, chanting of hymns, and offerings are given. Yadnya contributes to the moral and spiritual upliftment of the society. True to our name, we are offering our time, knowledge and focus to holy fire of financial literacy in India. We want to contribute to financial upliftment of our society.

We don’t have any partnership, allegiance or love for any f",IN,2016-02-15T07:11:29Z,921000,2579,76591087,"""Personal Finance"" Investment ""Mutual Funds"" ROI ""Stock Market"" ""Model Portfolios"" ""Stock Portfolios"" ""Financial planning""",https://www.youtube.com/channel/UCPohbSYq4IXhv0yxiy-sT4g
UCQzHxrpFLp2yAXxgHZ70YIw,Yasser Khan..,@dryasserkhan,"Over 4800 free full length videos (Economics, Maths, Statistics, Political Science, Law, etc.) + new videos every other day. Subscribe to never miss a new topic! Track your goals and progress with me on a one on one basis.
MY QUALIFICATIONS :
1.) Economics Honours
2.) Masters in Economics
3.) Bachelor of Education (B.Ed.)
4.) Masters in Finance & Control (MFC)
5.) Doctorate in Economics
6.) Worked as Assistant Professor - DAV College, Sector 10, Chandigarh
7.) Bachelor of Law (L.L.B.)
8.) Master",IN,2011-08-15T11:34:16Z,231000,5091,57313606,"Economics Microeconomics Macroeconomics Mathematics Statistics ""Public Finance"" ""Money and Banking"" ""Development Economics"" ""Indian economy"" ""World Economy"" ""International Trade"" ""International Economics"" ""International Law"" Econometric Econometrics ""Data science"" Education ""Political Science"" ""Public Administration"" USA America India ""Operations Research"" Law ""Yasser khan"" Study Research ""Public Policy"" ""International Relations"" ""World Economy"" Finance ""Gross Domestic Product"" ""Economics notes""",https://www.youtube.com/channel/UCQzHxrpFLp2yAXxgHZ70YIw
UCEz-5n2ShUnYBQ4SMiwSAaA,Federal Reserve Bank of St. Louis,@stlouisfed,"Welcome to the official YouTube channel of the St. Louis Fed! 

Subscribe now to learn about the Federal Reserve, its history and the economy. Explore subjects like GDP, monetary policy, inflation and interest rates. Check out new research and personal finance topics from Fed experts. See behind-the-scenes footage of our Economy Museum. 

To stay connected, visit our website and social media links below.
",,2009-09-08T20:16:44Z,27900,311,5668491,"""St. Louis"" Memphis ""Little Rock"" Louisville ""Economic Research"" ""Economic Education""",https://www.youtube.com/channel/UCEz-5n2ShUnYBQ4SMiwSAaA
UCHzAyAwFbp2KVwvZ_fJuH0Q,Angel One,@angelone,"Discover cutting-edge financial solutions on the game-changing #AngelOneSuperApp. Join our 4M+ community!
",IN,2010-03-20T07:04:00Z,4570000,10469,1467670359,"""angel one"" ""angel broking"" ""angel one channel"" ""angel one youtube channel"" ""angel one login"" ""angel one app kaise use kare"" ""angel one account opening"" ""angel one refer and earn"" ""angel one app"" ""angel one se paise kaise kamaye"" ""angel one charges"" ""angel one demat account"" ""angel one broking"" ""angel one trading"" ""stock market for beginners"" ""stock market education"" ""learn stock market investment""",https://www.youtube.com/channel/UCHzAyAwFbp2KVwvZ_fJuH0Q
UCI-70Zs0S4m_cMb3Qx5RAeQ,CLINCE RAJ INFOS,@clincerajinfos,"I am Clince Raj Manivalliyil digital content creator of this channel,  B.Tech Graduate & doing MBA , Web Developer,  SEO & SEM Specialist , Google Certified Digital Marketing Professional, stock market analyst ,  Banking Expert, Graphic Designer  & employee In a Govt Project ,youtube is my passion so.

All about 
✅  Personal Loans & Instant Loans
✅  Home Loans & Mortgages
✅  Business Loans 
✅  Student Loans
✅  Credit Scores & Eligibility  
✅  Debt Management Tips
✅  Loan Comparison  
✅  Stock Ma",IN,2020-10-16T07:13:20.372364Z,91600,443,7742619,"Banking loans ""personal loans malayalam"" ""sbi personal loans"" ""Instant personal loans"" ""personal loans malayalam"" ""home loan details"" ""Clince Raj Manivalliyil"" ""Clince Raj"" ""Federal bank personal loans"" ""pre approved personal loan details"" Clince ""Clince Raj manivallil"" ""Kerala lottery results"" ""kreditbee personal loans""",https://www.youtube.com/channel/UCI-70Zs0S4m_cMb3Qx5RAeQ
UCZWlSUNDvCCS1hBiXV0zKcA,PragerU,@prageru,"PragerU creates free educational content promoting American values. See our kids content at @PragerUKids. Think better. Live better. 

",US,2009-06-11T03:50:18Z,3430000,5858,2347157477,"""prager university"" prager ""dennis prager"" prageru taxes government america leftism islamism happiness god judaism christianity islam west economics capitalism communism statism military socialism luck gratitude bible torah trump ""ben shapiro"" ""daily wire"" conservative religion ""5 minute videos"" ""prageru videos"" ""dennis prager show"" ""the dennis prager show""",https://www.youtube.com/channel/UCZWlSUNDvCCS1hBiXV0zKcA
UCYQgj8o9ks1pMQ0Xk03Yuww,Happy Mag,@happymagtv,"Happy Mag is an Australian based online music and youth culture magazine focussed primarily on independent news, reviews and feature articles. Visit https://happymag.tv for more info.",AU,2013-03-01T00:04:39Z,40300,2480,60983575,"happy ""happy mag"" music ""youth culture"" arts records ""music industry"" ""live bands"" festivals newtown sydney ""latest news"" ""street news"" documentary videos",https://www.youtube.com/channel/UCYQgj8o9ks1pMQ0Xk03Yuww
UCaieuCjr7aBNgUWSIiyr9zw,IELTS Speaking for Success,@successwithielts,"IELTS Speaking for Success is a podcast where a native English speaker answers IELTS speaking test questions.

Every Monday Maria and Rory come together to discuss some of the most frequent topics that come up in the speaking part of the exam, go over useful vocabulary, grammar, and provide model answers to help you on your way to improving your general spoken English as well as achieving a higher band in your IELTS speaking test, all while having fun!

Our Instagram: bit.ly/instagramswi
Our Tel",GB,2020-05-07T13:22:30.975965Z,114000,694,2630739,"IELTS ""IELTS Speaking"" ""IELTS Preparation"" ""IELTS Speaking topics"" ""Part 1"" ""Part 2"" ""Part 3"" ""Model answers"" ""English practice""",https://www.youtube.com/channel/UCaieuCjr7aBNgUWSIiyr9zw
UCbkzjDV9lJ49XNwOhKyunpw,Sim Institute,@siminstitute,"Explainers on Economics and Business topics for learners at all levels.
Nearly everything you need to know on one topic in just 3-4 minutes.
New videos available every month.",NL,2020-08-07T17:40:30.489878Z,8130,25,1044525,"Economics Business Explainers Explained Finance Macroeconomics Microeconomics ""International Baccalaureate"" ""A levels"" university ""climate change"" emissions ""net zero""",https://www.youtube.com/channel/UCbkzjDV9lJ49XNwOhKyunpw
UCg49PxUeuP1ZiZhKGzbxZXw,Equifax,@equifax,"Whether you want to know more about U.S. credit scores and U.S. credit reports or better understand how technology, data and analytics can open up new financial opportunities, our videos have the information you need. You can also visit www.Equifax.com for more information.
",US,2006-03-31T08:43:54Z,5850,256,5121712,"equifax credit solutions ""id protection"" ""credit score"" ""credit report"" fraud ""identity theft"" ""debt management"" ""credit cards"" ""personal finance"" loans budget economy ""market pulse"" ""identity protection"" ""credit monitoring""",https://www.youtube.com/channel/UCg49PxUeuP1ZiZhKGzbxZXw
UCSrZ3UV4jOidv8ppoVuvW9Q,euronews,@euronews,"Welcome to the official Euronews YouTube channel!

Around the clock, our team of 500 journalists of more than 30 different nationalities gathers news with impartial perspective, beyond the headlines content and voices from across Europe and the world. Our YouTube channel has all this and more, bringing you selected and original content from the world's most trusted news source.

Our mission is to empower people to form their own opinion. We trust in people’s intelligence and ability to make up t",GB,2006-09-19T02:45:15Z,2490000,110556,1506761746,"euronews ""international news"" ""news of the day"" ""breaking news"" ""world news"" news ""no comment"" ""Italian news"" ""German news"" ""French news"" ""English News"" ""Persian news"" ""Arab news"" ""European news"" ""Spanish news"" ""Turkish news"" ""Greek news"" sports politics ""European Comission"" ""European Union"" refugee ""asylum seeker"" economy crypto Bitcoin etherium defi Putin Biden Erdogan Syria EU euro USA ""decentralised finance"" Ukraine Balkan blockchain Hungaria live ""prime minister"" Portuguese war conflict",https://www.youtube.com/channel/UCSrZ3UV4jOidv8ppoVuvW9Q
UCLC9CFh44DBgyUyTcflYQJQ,Shaam TTM,@shaamttm,All in One,IN,2020-10-18T11:21:51.104706Z,1340,120,207771,,https://www.youtube.com/channel/UCLC9CFh44DBgyUyTcflYQJQ
UCp7KLFRTwOG19m7Pni_1FNQ,Markets Mapped,@marketsmapped,"Markets Mapped (previously Market Movers) is a channel from The Duomo Initiative.

The channel is focused on financial news, fundamental analysis, economics and politics.

We make the events and topics that are moving the markets easier to understand for traders and investors.
",GB,2020-12-13T14:20:23.555283Z,9950,167,310663,"""financial news"" markets trading investing financial news ""market moving news"" ""market movers"" ""duomo initiative"" duomo ""the duomo initiative"" ""nicholas puri""",https://www.youtube.com/channel/UCp7KLFRTwOG19m7Pni_1FNQ
UCshwRhftzkiov5wKR7M_LsQ,The Independent,@theindependent,"The Independent is the world’s most free-thinking newsbrand, providing global news, commentary and analysis for the independently-minded.
",GB,2006-08-15T06:57:59Z,1140000,37588,805686558,Independent newspaper news travel opinion lifestyle arts,https://www.youtube.com/channel/UCshwRhftzkiov5wKR7M_LsQ
UCgwcE1FmWRKevvMcxuxCA0g,Groww Telugu,@growwtelugu,"Groww is a multi-product financial services platform. 

Our vision is to become the trusted financial partner for millions of Indians.

On Groww Telugu channel, we share insights and updates on stock markets, mutual funds, wealth, credit, UPI, payments, and much more.

Groww does not advise on individual stocks and firmly believes that viewers should do their own research before investing. This is an educational channel where we talk about various concepts in Investing. 

Thanks for your love an",IN,2020-12-28T14:53:21.690829Z,301000,1401,32861449,"""Groww Telugu"" ""stock market"" ""mutual funds"" ""personal finance"" Telugu ""groww mutual fund telugu"" ""groww mutual fund investment money telugu"" ""mutual fund vs lumpsum telugu"" ""mutual fund telugu"" ""stocks news telugu"" ""trading stocks for beginners telugu"" ""intraday trading stocks easy analysis telugu"" ""stocks telugu"" ""etf trading strategies telugu"" ""etf telugu"" ""nps vs mutual fund telugu"" ""sip telugu"" ""swing trading tamil"" ""trading for beginners telugu"" ""multibagger stocks telugu""",https://www.youtube.com/channel/UCgwcE1FmWRKevvMcxuxCA0g
UCBnG19e3YPT3OTMY7uFfu7A,Vivek Bajaj - 20 Years in Stock Market,@vivekbajaj,"Not an Influencer. Learner of Stock Market since 2002!!!

Co-founder of multiple enterprises with a cumulative employee base of over 650

Disclaimer:
◾ Investments in the securities market are subject to market risks. Read all the related documents carefully before investing. 
◾ The securities displayed, if any, are for illustration only and are not recommendatory. 
◾ Visit https://stockedge.com/regulatorydetails to view regulatory disclosures.
",IN,2007-12-11T18:17:35Z,940000,1571,73862745,"""stock market"" ""financial planning"" ""financial education"" investment investing ""financial markets"" ""mutual funds"" trading derivatives commodities ""stock trading"" ""intraday trading"" ""wealth management"" face2face elearnmarkets stockedge ""money management"" ""trading floor"" ""online trading"" ""stock invest"" ""wealth management"" learn2trade ""stock market basics"" ""stock market for beginners"" stocks ""stock trading"" ""stocks to buy"" ""trading for beginners"" ""investing for beginners"" learn2invest vivtalks",https://www.youtube.com/channel/UCBnG19e3YPT3OTMY7uFfu7A
UCI_mwTKUhicNzFrhm33MzBQ,ET NOW,@etnow,"ET Now is India’s leading English Business News Channel, inspiring its viewers to ‘Rise With India’. With a holistic coverage of the financial markets, an insightful view of the economy and insider view on global cues, the channel empowers its viewers with actionable intelligence that enables them to benefit with the growth of the nation. Since its launch in 2009 by Times Network, the broadcast News & Entertainment division of Bennett Coleman & Company Limited, ET Now has evolved into a leading ",IN,2007-11-24T22:35:09Z,2580000,125140,1167746129,"""et now"" ""live et now"" ""share market live"" ""stock market live"" ""live stock market"" ""live share market"" ""business news"" ""business news live"" ""business news et now"" ""share market news"" ""stock market news"" ""stock market updates"" ""share market updates"" ""stock market buy sell"" ""share market buy sell"" intraday ""intraday trading strategy"" ""buy sell hold"" ""breaking news"" ""latest news"" ""share market latest news"" ""et now business"" ""muhurat trading"" ""diwali 2025"" ""bihar election 2025""",https://www.youtube.com/channel/UCI_mwTKUhicNzFrhm33MzBQ
UC8Hr2D7Y5rqzb63U-1fPXrg,AHealthcareZ - Healthcare Finance Explained,@ahealthcarez,"AHealthcareZ is Healthcare Finance Explained.  Learn how the US healthcare system works... or doesn't work.  

Video topics include healthcare costs, health insurance, hospital finance, prescription costs, healthcare policy, Medicare, Medicaid, employer-sponsored healthcare and patient out-of-pocket costs

Dr. Bricker is an Internal Medicine Physician and the former Co-Founder and Chief Medical Officer of Compass Professional Health Services.
",US,2018-11-10T20:24:10Z,41300,563,2855277,"""Healthcare Costs"" ""Health Insurance"" Hospitals Doctors ""Pharmaceutical Companies"" PBM Medicare",https://www.youtube.com/channel/UC8Hr2D7Y5rqzb63U-1fPXrg
UCKgAB8lqTbqbwXC-e6_9lhQ,KGW News,@kgwnews8,"KGW  is the NBC TV affiliate in Portland, Oregon, delivering the latest news, weather, traffic and sports for Oregon and SW Washington on TV, online at kgw.com and on mobile via the free KGW News app: on.kgw.com/app
Check our channel every Friday for a new Oregon adventure from Grant's Getaways.
Every Saturday look for a new in-depth political discussion on Straight Talk with Laural Porter.
And every day you can get headlines on demand with the Top Stories from our newscasts!",US,2013-01-23T21:12:16Z,273000,60448,274586213,"portland news weather nbc kgw ""portland oregon"" ""latest news"" coronavirus",https://www.youtube.com/channel/UCKgAB8lqTbqbwXC-e6_9lhQ
UCShyhNzB2sJ-CUPAKjk42PA,Social School by Unacademy,@uasocialschool,"Social School by Unacademy brings to you India's Most Loved Teachers for Social Science – Moin Sir for Class 11 & 12 Humanities and Shweta Ma'am for Class 9 & 10.

Through this channel, we aim to provide complete preparation and solutions for all your Social Science needs for CBSE Board Exams.

Let’s make History unforgettable, Political Science relatable, Geography interesting, and Economics super easy — all with the experts at Social School!

✅ Join our batches now & start your journey to the ",IN,2020-11-19T06:10:06.479851Z,934000,2605,195612625,"""Political Science class 12"" ""History class 12"" ""class 12 political science"" ""geography class 12"" ""class 12 geography"" ""economics class 12"" ""humanities class 12"" humanities ""how to top in class 12"" ""how to score 99 in social science"" ""how to top in class"" ""Cbse class 9"" ""Cbse class 10"" ""Cbse class 11"" ""Cbse class 12"" ""Class 12 political science"" ""class 12 social science"" ""Social science online classes"" ""History online class"" ""unacademy online classes"" ""social school by unacademy"" ""Exam Strategy""",https://www.youtube.com/channel/UCShyhNzB2sJ-CUPAKjk42PA
UCL8w_A8p8P1HWI3k6PR5Z6w,Two Cents,@twocentspbs,"TWO CENTS is an educational show about personal finance. The show is created and written by Philip Olson, Julia Lorenz-Olson, Andrew Matthews, and Katie Graham.

Hosts Philip and Julia met at UT Austin while studying theater and were married in 2007 (while still students). He was licensed as an investment advisor in 2011 and received his CFP credentials in 2015. Julia started several small businesses before transitioning to the mortgage industry. In 2015 they founded SOLSTICE WEALTH, a fee-only ",US,2018-09-15T23:03:53Z,811000,236,67020350,money finance saving spending,https://www.youtube.com/channel/UCL8w_A8p8P1HWI3k6PR5Z6w
UC7APSczqv8QQb1VWUJoAwrw,Sci Explained,@sciexplained,"Science explained easy with the greatest minds in theoretical Physics, Mathematics and Astrophysics with podcast, interviews, conversations, talks and lectures on understanding the basics of quantum mechanics, the fascinating world of black holes, exploring the mysteries of dark matter, the mathematics of the universe.

The role of numbers in physics and the Quantum World: How particles behave differently from what we perceive. 


Subscribe and together we learn the most interesting facts in Sci",SE,2022-05-15T11:09:09.853978Z,124000,302,45122413,"Educational Podcasts ""Solar System"" Interviews Planets ""Solar System"" Universe ""dark matter"" ""dark energy"" ""quantum entanglement"" shorts viral mathematics maths ""quantum theory"" ""Brian cox"" ""neil deGrasse tyson"" astrophysics venus mars neutrino atoms calculus geometry science physics podcast podcasts planets spacex conversation lecture belief humans ""quantum mechanics"" ""quantum physics"" history ""artificial intelligence"" thoughts education ""joe rogan"" ""joe rogan podcast"" ""science explained""",https://www.youtube.com/channel/UC7APSczqv8QQb1VWUJoAwrw
UCAl9Ld79qaZxp9JzEOwd3aA,Bankless,@bankless,"Welcome to the Bankless YouTube channel, where we explore the frontier of crypto money and crypto finance. This is how to get started, how to get better, and how to front-run the opportunity.

TWITTER:
https://twitter.com/BanklessHQ
",US,2020-02-11T02:20:07.533302Z,274000,2652,29344979,"Crypto Bitcoin Ethereum Finance DeFi BTC ETH Bankless ether staking ""decentralized finance""",https://www.youtube.com/channel/UCAl9Ld79qaZxp9JzEOwd3aA
UCsHI8lZHmpWZ2izGCGji9Fw,Arthur Speiser Media,@arthurspeisermedia,"Hey guys, 

The goal of the channel is to bring you daily information in small and digestible chunks about stuff that is happening to the world and is of interest to many. The clips are meant to be your daily dose of new information! Subscribe so that you do not miss out on interesting facts and stories that you can share with your friends and family! 
",US,2022-07-24T08:38:12.176193Z,3410,5456,1382464,"""Daily Information"" ""World News"" Education Updates Innovation Future ""Artificial Intelligence"" Automation ""Augmented Reality"" ""Virtual Reality"" Robotics ""Machine Learning"" Cybersecurity ""Big Data"" Gadgets ""Mobile Technology"" ""Gaming Technology"" ""Digital Transformation"" Democracy ""International Relations"" ""Human Rights"" ""Political Ideologies"" ""Political Economy"" ""Gross Domestic Product (GDP)"" ""Economic Growth"" ""Multinational Corporations"" ""International Monetary Fund (IMF)"" ""Economic Development""",https://www.youtube.com/channel/UCsHI8lZHmpWZ2izGCGji9Fw
UCYFcIJYIyq536tNCxidy39g,Malik haseeb,@malikhaseeb6022,,,2015-09-30T18:51:06Z,12,40,3696,,https://www.youtube.com/channel/UCYFcIJYIyq536tNCxidy39g
UCJ5qblYmLBUfUKyAGhVRMOQ,Harsha Vigrahala,@harshavigrahala,I will give you all the time knowledge! I recommend you to please subscribe my channel ,IN,2021-01-18T11:47:30.549182Z,1860,36,151335,"""Vpa telugu"" ""Facts in telugu"" ""Fact videos"" ""Interesting facts in telugu"" ""Educational videos in telugu"" ""Latest facts"" Vpa Telugu ""Telugu facts"" Educational",https://www.youtube.com/channel/UCJ5qblYmLBUfUKyAGhVRMOQ
UCAeWdyKJXGWmVAXFpgLNNTg,CBS Evening News,@cbseveningnews,"""CBS Evening News"" delivers the day's most important stories, delivering context and depth to bring greater understanding to your world. Check local listings for ""CBS Evening News"" broadcast times.

For licensing inquiries, contact: licensing@veritone.com

",,2013-04-24T15:20:29Z,2290000,34398,1896995773,,https://www.youtube.com/channel/UCAeWdyKJXGWmVAXFpgLNNTg
UCLIypG5Bj4Gfx-eHJk6IKwg,Your Everyday Guide,@youreverydayguide,"Your Everyday Guide, aims to provide an honest and new perspective about money on how you can manage it well and grow it in the long term, coz plants, animals, humans, money or even your tummy 😀 nothing grows in the short term. 

So here I am sharing my thoughts and some useful tips as per my experiences in the past and everyday life which I am sure will be useful for you somewhere and will definitely help you get greater benefit going forward in life.

These videos are genuinely created with ut",IN,2021-02-02T09:32:12.891421Z,317000,333,24265662,"Investing ""Mutual Fund"" ""Stock Market"" Stocks Investments ETF ""Stock Market Tips"" ""Stock Market Guide"" Guide",https://www.youtube.com/channel/UCLIypG5Bj4Gfx-eHJk6IKwg
UCkciYN1qNTEwlDJ1i9yvHYw,Patrick E. Wynne,@patrickewynne,All Things Financial,US,2023-02-20T20:23:48.73356Z,239,63,54800,"""Patrick Wynne"" Finance Business Entrepreneur ""Personal Finance"" ""Wealth Management"" Money",https://www.youtube.com/channel/UCkciYN1qNTEwlDJ1i9yvHYw
UCpi2S8wW4xLlUCVryhyBtsA,Factly,@factlyindia,"FACTLY was founded to make public information & data more meaningful to the common man. You will find explainer videos and fact-checks on this channel. Each video is accompanied by source links in the description.  

Factly is a verified signatory of the International Fact Checking Network (IFCN). 
",IN,2015-07-31T02:48:20Z,177000,4384,49179909,"factly ""fact check"" news ""latest news"" ""fake news"" ""breaking news"" ""indian politics"" ""latest updates"" ""indian constitution"" ""political news"" ""fake news campaign"" decode pause coronavirus corona covid19 china wuhan ""chinese virus""",https://www.youtube.com/channel/UCpi2S8wW4xLlUCVryhyBtsA
UCyl7zwI6giPG6zC3uC8GGVg,The Cato Institute,@catoinstitutevideo,"Our vision is a free and open society, in which liberty allows every individual to pursue a life of prosperity and meaning in peace. 
Our mission is to keep the principles, ideas, and moral case for liberty alive for future generations, while moving public policy in the direction of individual liberty, limited government, free markets, and peace.

For more than 40 years, Cato has led the charge for liberty in our nation and around the world. The Cato Institute is a public policy research organiz",,2008-11-12T19:25:06Z,105000,2119,14264405,cato institute libertarian policy scholars think-tank liberty freedom economics civil society,https://www.youtube.com/channel/UCyl7zwI6giPG6zC3uC8GGVg
UCvUyju-qoyn-eaDyzJIrVRA,Bristol University Press,@bristoluniversitypress,"Bristol University Press, and its imprint Policy Press, are academic publishers committed to publishing the highest-quality scholarship in the social sciences and aligned disciplines. As a not-for-profit publisher, we are able to put integrity before profit and research before sensationalism to ensure that we provide an internationally respected platform for the global scholarly community to disseminate work that matters.

On our channel, we post videos from our authors and editors about the lat",GB,2010-06-07T08:37:40Z,1150,464,192924,"welfare policy criminology work health ""social science"" ""social sciences"" ""academic publisher"" ""academic books"" ""academic journals"" ""academic publishing"" ""social science publisher"" ""not-for-profit publisher"" ""Bristol University Press"" ""Policy Press"" ""social policy"" ""social justice"" ""publishing with a purpose"" publishing business sociology journals academic scholarly ""scholarly publishing"" education interdisciplinary ""open access"" press BUP ""Global Social Challenges"" ""Global Societal Challenges""",https://www.youtube.com/channel/UCvUyju-qoyn-eaDyzJIrVRA
UChub1tZZuWn9YYHJZZYTbMg,"Morningstar, Inc.",@morningstar,We are a leading provider of independent investment research. Our mission is to empower investor success.  http://www.morningstar.com/company/,US,2005-09-01T14:07:41Z,121000,2882,17526754,Morningstar Morningstar.com Stocks Funds ETFs Options Investing Markets Market,https://www.youtube.com/channel/UChub1tZZuWn9YYHJZZYTbMg
UCj0TppyxzQWm9JbMg3CP8Rg,CGTN Europe,@cgtneurope,"China Global Television Network (CGTN) has always sought to look for new ways of shedding light on world events.
We’re truly international and committed to searching out important and under-reported stories wherever and whenever they happen.
We’re now expanding our reach in Europe, and you can watch us 24 hours a day on cgtn.com. 
Our motto is ‘See The Difference’ and that’s exactly what we offer – a fresh take on the news, with features and analysis on current affairs, as well as shows on busin",GB,2016-12-30T13:18:48Z,1750000,26133,488129245,"CGTN Europe news ""CGTN EUROPE"" CGTNEUROPE ""Europe news"" ""international news"" ""China news"" ""China News organisations"" ""CGTN LIVE"" ""Breaking News""",https://www.youtube.com/channel/UCj0TppyxzQWm9JbMg3CP8Rg
UCwaebK_ZJ6dPEaCbcIelOEQ,Tiwarijitube 2M,@tiwarijitube4328,"Hello friends tiwarijitube Chanel is official Drishti IAS 


https://youtube.com/c/DrishtiIASvideos",IN,2018-03-06T20:25:52Z,175,113,73347,"Tiwarijitube ""upsc civil services"" ""UPSC preparation"" ""civil services preparation"" ""drishtiias coaching"" ""IAS preparation"" ""IAS interview"" ""IAS coaching in Delhi"" ""upsc topper 2021"" air1 Target Hindi CSAT ""IAS PRE"" ""IPS officer"" ""IPS motivational video"" ""IAS motivational video"" ""IAS status"" ""IPS status"" ""government jobs"" #short Shorts ytshorts ytshort shortfeed",https://www.youtube.com/channel/UCwaebK_ZJ6dPEaCbcIelOEQ
UC4CR6iGNzAQCmjI4KzbRlRA,Deutsche Bundesbank,@deutschebundesbank,"Willkommen bei der Deutschen Bundesbank. Willst Du wissen, wie das Bargeld eigentlich in die Automaten kommt oder was Inflation bedeutet? Bei uns findest Du Informationen zum Beispiel rund um die Themen Geldpolitik, Bargeld und Konjunktur. Du erhältst Einblick in unsere Arbeit und erfährst mehr über aktuelle Themen und Veranstaltungen der Bundesbank. Bleib auf dem Laufenden und abonniere oder folge uns auf Facebook, Instagram und Twitter.

Für unseren Kanal gilt die folgende Netiquette. Wir bitt",DE,2013-01-03T13:33:42Z,10500,566,4463358,"Bundesbank Geldpolitik Finanzstabilität Währungsstabilität Preisstabilität Bankenaufsicht Euro Bargeld Banknoten Münzen Falschgeld Zahlungsverkehr Target2 ""Jens Weidmann"" ""Claudia Buch"" ""Johannes Beermann"" ""Joachim Wuermeling"" ""Burkhard Balz"" ""Sabine Mauderer"" Gold Bitcoin Inflation Zinsen Wirtschaft Krypto-Währung Konjunktur Zentralbank Notenbank Banken Finanzen Geld Geldscheine EZB-Rat EZB Euroraum Karriere Ausbildung ""Duales Studium"" Geldmuseum Kryptowährung",https://www.youtube.com/channel/UC4CR6iGNzAQCmjI4KzbRlRA
